# timestamp_s tx ty tz qx qy qz qw
1.628081065072171985e+09 -2853536.62536 4667028.09340 3268793.96260 0.56426 -0.82557 0.00129 -0.00726
1.628081065172781949e+09 -2853536.63558 4667028.08841 3268793.96580 0.56415 -0.82564 0.00128 -0.00727
1.628081065272559025e+09 -2853536.63971 4667028.08749 3268793.96109 0.56420 -0.82561 0.00127 -0.00726
1.628081065372132930e+09 -2853536.65061 4667028.08822 3268793.95590 0.56417 -0.82563 0.00124 -0.00730
1.628081065471923994e+09 -2853536.65189 4667028.09132 3268793.95344 0.56427 -0.82556 0.00116 -0.00738
1.628081065578041109e+09 -2853536.63826 4667028.10225 3268793.95278 0.56463 -0.82531 0.00104 -0.00752
1.628081065676262984e+09 -2853536.61264 4667028.11640 3268793.94805 0.56529 -0.82486 0.00101 -0.00754
1.628081065776511904e+09 -2853536.57574 4667028.14105 3268793.94260 0.56632 -0.82415 0.00095 -0.00753
1.628081065876926914e+09 -2853536.52793 4667028.17645 3268793.93785 0.56809 -0.82293 0.00110 -0.00748
1.628081065977126984e+09 -2853536.47322 4667028.21589 3268793.93186 0.57034 -0.82137 0.00117 -0.00755
1.628081066075972139e+09 -2853536.41620 4667028.25643 3268793.92152 0.57290 -0.81959 0.00118 -0.00768
1.628081066176282787e+09 -2853536.37548 4667028.29021 3268793.90779 0.57587 -0.81750 0.00128 -0.00759
1.628081066274952970e+09 -2853536.34312 4667028.31934 3268793.89078 0.57872 -0.81549 0.00129 -0.00752
1.628081066373985974e+09 -2853536.31560 4667028.35006 3268793.86835 0.58138 -0.81360 0.00135 -0.00737
1.628081066473697991e+09 -2853536.29863 4667028.37981 3268793.84385 0.58363 -0.81199 0.00136 -0.00730
1.628081066578020986e+09 -2853536.28513 4667028.41009 3268793.81284 0.58463 -0.81127 0.00129 -0.00738
1.628081066676595912e+09 -2853536.26907 4667028.43728 3268793.78722 0.58481 -0.81113 0.00137 -0.00737
1.628081066775798114e+09 -2853536.24309 4667028.46694 3268793.76754 0.58458 -0.81130 0.00140 -0.00738
1.628081066874619065e+09 -2853536.21442 4667028.49393 3268793.75587 0.58395 -0.81175 0.00133 -0.00746
1.628081066979556013e+09 -2853536.17816 4667028.52199 3268793.74816 0.58352 -0.81206 0.00136 -0.00748
1.628081067078789079e+09 -2853536.14227 4667028.54620 3268793.74435 0.58271 -0.81264 0.00131 -0.00750
1.628081067176930796e+09 -2853536.11615 4667028.56356 3268793.74767 0.58238 -0.81288 0.00136 -0.00760
1.628081067276277993e+09 -2853536.08796 4667028.57849 3268793.74976 0.58197 -0.81318 0.00136 -0.00770
1.628081067375812152e+09 -2853536.06319 4667028.59649 3268793.74369 0.58171 -0.81336 0.00133 -0.00773
1.628081067481467858e+09 -2853536.04555 4667028.61901 3268793.72968 0.58134 -0.81362 0.00123 -0.00769
1.628081067581500951e+09 -2853536.03212 4667028.63937 3268793.71270 0.58112 -0.81378 0.00126 -0.00766
1.628081067680162919e+09 -2853536.01940 4667028.65654 3268793.70055 0.58074 -0.81405 0.00123 -0.00765
1.628081067778951008e+09 -2853536.00888 4667028.66713 3268793.69295 0.58035 -0.81433 0.00121 -0.00772
1.628081067877623189e+09 -2853535.99414 4667028.67769 3268793.69194 0.58014 -0.81448 0.00123 -0.00769
1.628081067982887875e+09 -2853535.97383 4667028.69495 3268793.68894 0.57970 -0.81479 0.00119 -0.00770
1.628081068081439930e+09 -2853535.95590 4667028.71492 3268793.68017 0.57926 -0.81511 0.00110 -0.00772
1.628081068179640933e+09 -2853535.93898 4667028.72942 3268793.66816 0.57879 -0.81544 0.00105 -0.00771
1.628081068277857923e+09 -2853535.92083 4667028.74423 3268793.66394 0.57842 -0.81570 0.00112 -0.00770
1.628081068383017138e+09 -2853535.89709 4667028.76099 3268793.65909 0.57803 -0.81598 0.00119 -0.00777
1.628081068481366023e+09 -2853535.87637 4667028.78032 3268793.65255 0.57749 -0.81636 0.00117 -0.00777
1.628081068579027901e+09 -2853535.85817 4667028.79720 3268793.64350 0.57712 -0.81662 0.00112 -0.00770
1.628081068678651988e+09 -2853535.84071 4667028.81299 3268793.63407 0.57665 -0.81696 0.00110 -0.00765
1.628081068790486086e+09 -2853535.82394 4667028.82820 3268793.62649 0.57623 -0.81725 0.00125 -0.00763
1.628081068883073135e+09 -2853535.81218 4667028.83894 3268793.62646 0.57592 -0.81747 0.00119 -0.00767
1.628081068985905988e+09 -2853535.80084 4667028.84582 3268793.62638 0.57580 -0.81755 0.00116 -0.00770
1.628081069085170141e+09 -2853535.79899 4667028.84647 3268793.62533 0.57577 -0.81757 0.00114 -0.00766
1.628081069185089103e+09 -2853535.80335 4667028.84658 3268793.62272 0.57575 -0.81759 0.00106 -0.00773
1.628081069284663895e+09 -2853535.80587 4667028.84292 3268793.62222 0.57582 -0.81754 0.00109 -0.00775
1.628081069385205026e+09 -2853535.80962 4667028.83845 3268793.62578 0.57592 -0.81747 0.00110 -0.00775
1.628081069485626031e+09 -2853535.81158 4667028.83595 3268793.63262 0.57594 -0.81746 0.00105 -0.00782
1.628081069579673912e+09 -2853535.81330 4667028.83243 3268793.63682 0.57596 -0.81744 0.00108 -0.00777
1.628081069685743953e+09 -2853535.81606 4667028.82908 3268793.63889 0.57603 -0.81739 0.00108 -0.00776
1.628081069782015167e+09 -2853535.81859 4667028.82809 3268793.63666 0.57603 -0.81739 0.00107 -0.00780
1.628081069880116027e+09 -2853535.82170 4667028.82713 3268793.63411 0.57603 -0.81739 0.00112 -0.00775
1.628081069981919038e+09 -2853535.82297 4667028.82525 3268793.63436 0.57605 -0.81737 0.00110 -0.00775
1.628081070087510129e+09 -2853535.82383 4667028.82453 3268793.63648 0.57601 -0.81740 0.00111 -0.00772
1.628081070181899959e+09 -2853535.82138 4667028.82652 3268793.63725 0.57600 -0.81741 0.00111 -0.00772
1.628081070281083953e+09 -2853535.81637 4667028.82815 3268793.63860 0.57598 -0.81743 0.00110 -0.00776
1.628081070383128992e+09 -2853535.81173 4667028.82780 3268793.64067 0.57599 -0.81742 0.00112 -0.00775
1.628081070481746995e+09 -2853535.81089 4667028.82842 3268793.64220 0.57600 -0.81741 0.00108 -0.00775
1.628081070581897105e+09 -2853535.81349 4667028.82744 3268793.64118 0.57601 -0.81740 0.00110 -0.00775
1.628081070682048992e+09 -2853535.81513 4667028.82697 3268793.63943 0.57600 -0.81741 0.00111 -0.00776
1.628081070781740802e+09 -2853535.81894 4667028.82548 3268793.63924 0.57601 -0.81741 0.00110 -0.00775
1.628081070882122061e+09 -2853535.82288 4667028.82461 3268793.63835 0.57601 -0.81741 0.00110 -0.00774
1.628081070983382839e+09 -2853535.82376 4667028.82515 3268793.63813 0.57603 -0.81739 0.00110 -0.00772
1.628081071082354114e+09 -2853535.82310 4667028.82437 3268793.63848 0.57603 -0.81739 0.00108 -0.00776
1.628081071183053119e+09 -2853535.82249 4667028.82292 3268793.63946 0.57603 -0.81739 0.00110 -0.00776
1.628081071283011827e+09 -2853535.82039 4667028.82175 3268793.64000 0.57602 -0.81740 0.00109 -0.00777
1.628081071385911960e+09 -2853535.81935 4667028.82204 3268793.64031 0.57600 -0.81741 0.00110 -0.00778
1.628081071483640896e+09 -2853535.81902 4667028.82288 3268793.63874 0.57600 -0.81741 0.00109 -0.00775
1.628081071583906914e+09 -2853535.82219 4667028.82451 3268793.63688 0.57599 -0.81742 0.00109 -0.00777
1.628081071684822190e+09 -2853535.82364 4667028.82420 3268793.63359 0.57602 -0.81740 0.00108 -0.00780
1.628081071783668010e+09 -2853535.82384 4667028.82352 3268793.63357 0.57604 -0.81739 0.00108 -0.00780
1.628081071884345032e+09 -2853535.82388 4667028.82438 3268793.63497 0.57602 -0.81740 0.00111 -0.00777
1.628081071985330031e+09 -2853535.82178 4667028.82381 3268793.63729 0.57603 -0.81739 0.00109 -0.00780
1.628081072085056924e+09 -2853535.81984 4667028.82475 3268793.63880 0.57605 -0.81738 0.00111 -0.00778
1.628081072192290035e+09 -2853535.81629 4667028.82504 3268793.63867 0.57598 -0.81742 0.00109 -0.00779
1.628081072286720055e+09 -2853535.81442 4667028.82647 3268793.63877 0.57598 -0.81743 0.00110 -0.00779
1.628081072385729078e+09 -2853535.81471 4667028.82679 3268793.64019 0.57600 -0.81741 0.00110 -0.00778
1.628081072493272163e+09 -2853535.81728 4667028.82529 3268793.63887 0.57600 -0.81741 0.00108 -0.00779
1.628081072588676070e+09 -2853535.81850 4667028.82431 3268793.63814 0.57604 -0.81739 0.00108 -0.00778
1.628081072686234920e+09 -2853535.82026 4667028.82491 3268793.63822 0.57600 -0.81741 0.00109 -0.00780
1.628081072787141981e+09 -2853535.82289 4667028.82481 3268793.63651 0.57601 -0.81741 0.00109 -0.00779
1.628081072888019065e+09 -2853535.82371 4667028.82411 3268793.63419 0.57601 -0.81741 0.00109 -0.00782
1.628081072988520006e+09 -2853535.82287 4667028.82558 3268793.63416 0.57601 -0.81740 0.00111 -0.00781
1.628081073088531117e+09 -2853535.82007 4667028.82624 3268793.63577 0.57608 -0.81736 0.00109 -0.00782
1.628081073188954120e+09 -2853535.81746 4667028.82704 3268793.63700 0.57603 -0.81739 0.00108 -0.00779
1.628081073288978997e+09 -2853535.81750 4667028.82772 3268793.63592 0.57601 -0.81740 0.00109 -0.00778
1.628081073389215927e+09 -2853535.81699 4667028.82935 3268793.63639 0.57598 -0.81742 0.00109 -0.00780
1.628081073489418884e+09 -2853535.81433 4667028.82834 3268793.63692 0.57600 -0.81741 0.00109 -0.00783
1.628081073589247918e+09 -2853535.81493 4667028.82922 3268793.63859 0.57601 -0.81741 0.00109 -0.00780
1.628081073689902070e+09 -2853535.81616 4667028.82853 3268793.63840 0.57598 -0.81742 0.00108 -0.00780
1.628081073789500843e+09 -2853535.81845 4667028.82592 3268793.63753 0.57609 -0.81735 0.00109 -0.00777
1.628081073889865005e+09 -2853535.82273 4667028.82334 3268793.63670 0.57600 -0.81741 0.00107 -0.00775
1.628081073997215134e+09 -2853535.82297 4667028.82320 3268793.63698 0.57601 -0.81740 0.00109 -0.00779
1.628081074091285885e+09 -2853535.82168 4667028.82229 3268793.63714 0.57598 -0.81742 0.00108 -0.00780
1.628081074197877953e+09 -2853535.81916 4667028.82325 3268793.63964 0.57597 -0.81743 0.00110 -0.00779
1.628081074291052088e+09 -2853535.81686 4667028.82466 3268793.63915 0.57596 -0.81744 0.00110 -0.00776
1.628081074391884098e+09 -2853535.81595 4667028.82600 3268793.63849 0.57595 -0.81745 0.00108 -0.00776
1.628081074491911862e+09 -2853535.82014 4667028.82560 3268793.63851 0.57602 -0.81740 0.00109 -0.00778
1.628081074591746003e+09 -2853535.82268 4667028.82107 3268793.63993 0.57600 -0.81741 0.00111 -0.00777
1.628081074691651198e+09 -2853535.82351 4667028.82029 3268793.64240 0.57599 -0.81742 0.00111 -0.00778
1.628081074792653071e+09 -2853535.82386 4667028.82202 3268793.64214 0.57602 -0.81740 0.00110 -0.00776
1.628081074892996138e+09 -2853535.82211 4667028.82176 3268793.64194 0.57601 -0.81740 0.00110 -0.00779
1.628081074993910971e+09 -2853535.82001 4667028.82382 3268793.64203 0.57597 -0.81743 0.00112 -0.00777
1.628081075093034125e+09 -2853535.81870 4667028.82559 3268793.63963 0.57601 -0.81740 0.00107 -0.00782
1.628081075193517968e+09 -2853535.82237 4667028.82778 3268793.63784 0.57592 -0.81747 0.00106 -0.00787
1.628081075294178115e+09 -2853535.82668 4667028.82779 3268793.63526 0.57584 -0.81753 0.00109 -0.00780
1.628081075394280042e+09 -2853535.82546 4667028.83037 3268793.63311 0.57561 -0.81769 0.00107 -0.00783
1.628081075493859942e+09 -2853535.81683 4667028.83988 3268793.62956 0.57532 -0.81789 0.00097 -0.00798
1.628081075592906934e+09 -2853535.79842 4667028.85756 3268793.62621 0.57464 -0.81836 0.00079 -0.00829
1.628081075691471202e+09 -2853535.77236 4667028.88012 3268793.61753 0.57361 -0.81909 0.00065 -0.00851
1.628081075793770038e+09 -2853535.74142 4667028.91187 3268793.59611 0.57173 -0.82040 0.00052 -0.00868
1.628081075891644858e+09 -2853535.71115 4667028.95028 3268793.57412 0.56937 -0.82204 0.00044 -0.00860
1.628081075998047078e+09 -2853535.67019 4667028.99022 3268793.54439 0.56585 -0.82447 0.00052 -0.00824
1.628081076097372959e+09 -2853535.62396 4667029.03098 3268793.51618 0.56221 -0.82696 0.00070 -0.00799
1.628081076196280064e+09 -2853535.58344 4667029.07094 3268793.50075 0.55790 -0.82987 0.00069 -0.00801
1.628081076296657992e+09 -2853535.54019 4667029.11198 3268793.48941 0.55320 -0.83301 0.00055 -0.00812
1.628081076396394877e+09 -2853535.49108 4667029.14941 3268793.47201 0.54838 -0.83619 0.00064 -0.00786
1.628081076495283996e+09 -2853535.44380 4667029.19182 3268793.45202 0.54323 -0.83955 0.00060 -0.00790
1.628081076594263044e+09 -2853535.39610 4667029.23724 3268793.43395 0.53812 -0.84283 0.00059 -0.00799
1.628081076693202123e+09 -2853535.35105 4667029.27474 3268793.41534 0.53319 -0.84596 0.00059 -0.00801
1.628081076799309912e+09 -2853535.30860 4667029.31227 3268793.39091 0.52785 -0.84930 0.00062 -0.00788
1.628081076899307922e+09 -2853535.27858 4667029.34990 3268793.37406 0.52320 -0.85218 0.00058 -0.00767
1.628081076998042054e+09 -2853535.24452 4667029.38504 3268793.35247 0.51851 -0.85504 0.00063 -0.00748
1.628081077099490903e+09 -2853535.20844 4667029.42447 3268793.32586 0.51410 -0.85770 0.00049 -0.00755
1.628081077197480964e+09 -2853535.17121 4667029.45925 3268793.30786 0.50991 -0.86020 0.00061 -0.00742
1.628081077298110912e+09 -2853535.13349 4667029.49649 3268793.30069 0.50594 -0.86253 0.00073 -0.00746
1.628081077397969034e+09 -2853535.09762 4667029.52485 3268793.29678 0.50222 -0.86471 0.00069 -0.00760
1.628081077497870899e+09 -2853535.06929 4667029.54545 3268793.28994 0.49868 -0.86675 0.00049 -0.00762
1.628081077597027138e+09 -2853535.05229 4667029.56333 3268793.27497 0.49532 -0.86868 0.00030 -0.00771
1.628081077696628132e+09 -2853535.04195 4667029.57572 3268793.26225 0.49215 -0.87047 0.00028 -0.00768
1.628081077797979059e+09 -2853535.02762 4667029.59166 3268793.25479 0.48906 -0.87221 0.00036 -0.00771
1.628081077894843132e+09 -2853535.00437 4667029.61185 3268793.24833 0.48619 -0.87382 0.00039 -0.00769
1.628081078001785142e+09 -2853534.97577 4667029.63956 3268793.23586 0.48272 -0.87574 0.00010 -0.00775
1.628081078100271917e+09 -2853534.95550 4667029.66636 3268793.21595 0.47918 -0.87768 -0.00009 -0.00778
1.628081078207439969e+09 -2853534.93531 4667029.70236 3268793.19169 0.47470 -0.88011 0.00002 -0.00782
1.628081078299905116e+09 -2853534.90579 4667029.73588 3268793.16331 0.47014 -0.88256 0.00007 -0.00788
1.628081078400522852e+09 -2853534.86148 4667029.77767 3268793.13570 0.46447 -0.88555 0.00008 -0.00791
1.628081078500035028e+09 -2853534.81004 4667029.82839 3268793.11068 0.45736 -0.88925 0.00003 -0.00783
1.628081078599625142e+09 -2853534.75840 4667029.88159 3268793.08470 0.44959 -0.89320 -0.00011 -0.00779
1.628081078700251094e+09 -2853534.70504 4667029.93376 3268793.05435 0.44073 -0.89760 -0.00019 -0.00783
1.628081078799786141e+09 -2853534.66221 4667029.98416 3268793.02558 0.43152 -0.90207 -0.00026 -0.00766
1.628081078898474088e+09 -2853534.62558 4667030.03577 3268792.98492 0.42146 -0.90682 -0.00028 -0.00740
1.628081079004862985e+09 -2853534.58197 4667030.09565 3268792.93294 0.40982 -0.91213 -0.00030 -0.00754
1.628081079097609019e+09 -2853534.54389 4667030.14850 3268792.89339 0.39899 -0.91692 -0.00034 -0.00774
1.628081079204898085e+09 -2853534.50315 4667030.20394 3268792.84672 0.38633 -0.92233 -0.00008 -0.00751
1.628081079297494904e+09 -2853534.47274 4667030.25545 3268792.81668 0.37500 -0.92699 -0.00065 -0.00766
1.628081079398534969e+09 -2853534.45422 4667030.31724 3268792.78240 0.36222 -0.93206 -0.00189 -0.00832
1.628081079502749828e+09 -2853534.43339 4667030.36928 3268792.73899 0.34919 -0.93700 -0.00249 -0.00889
1.628081079603135972e+09 -2853534.40972 4667030.40370 3268792.70042 0.33659 -0.94160 -0.00268 -0.00990
1.628081079700840927e+09 -2853534.38553 4667030.43270 3268792.65739 0.32457 -0.94580 -0.00296 -0.01093
1.628081079807828901e+09 -2853534.36047 4667030.46450 3268792.61080 0.31130 -0.95025 -0.00290 -0.01080
1.628081079901277040e+09 -2853534.34448 4667030.49618 3268792.57182 0.30030 -0.95378 -0.00286 -0.01074
1.628081080000281178e+09 -2853534.33368 4667030.54133 3268792.52814 0.28945 -0.95713 -0.00309 -0.01047
1.628081080099814004e+09 -2853534.32785 4667030.58786 3268792.48779 -0.27814 0.96048 0.00383 0.01002
1.628081080206170927e+09 -2853534.32650 4667030.64585 3268792.45066 -0.26711 0.96360 0.00478 0.00971
1.628081080305882944e+09 -2853534.31837 4667030.69357 3268792.41100 -0.25689 0.96638 0.00517 0.00958
1.628081080404313097e+09 -2853534.30297 4667030.71733 3268792.36682 -0.24792 0.96872 0.00442 0.00945
1.628081080503851030e+09 -2853534.28622 4667030.73487 3268792.32560 -0.24022 0.97067 0.00342 0.00912
1.628081080603267061e+09 -2853534.27794 4667030.76082 3268792.29423 -0.23406 0.97218 0.00321 0.00893
1.628081080702231898e+09 -2853534.28094 4667030.78834 3268792.27022 -0.22989 0.97317 0.00368 0.00899
1.628081080807542991e+09 -2853534.28577 4667030.81727 3268792.24683 -0.22607 0.97406 0.00439 0.00907
1.628081080905772859e+09 -2853534.28157 4667030.84204 3268792.21490 -0.22358 0.97463 0.00423 0.00905
1.628081081005443131e+09 -2853534.27178 4667030.86595 3268792.17522 -0.22194 0.97501 0.00366 0.00912
1.628081081102646044e+09 -2853534.26319 4667030.89246 3268792.14259 -0.22171 0.97506 0.00335 0.00940
1.628081081208559988e+09 -2853534.25360 4667030.92788 3268792.10487 -0.22219 0.97495 0.00329 0.00922
1.628081081307122036e+09 -2853534.24258 4667030.96415 3268792.06466 -0.22349 0.97466 0.00337 0.00913
1.628081081407130037e+09 -2853534.23910 4667030.99918 3268792.01752 -0.22566 0.97416 0.00331 0.00939
1.628081081506006056e+09 -2853534.24065 4667031.03220 3268791.96399 -0.22884 0.97341 0.00329 0.00932
1.628081081612617886e+09 -2853534.24522 4667031.07535 3268791.90355 -0.23249 0.97255 0.00337 0.00921
1.628081081705009980e+09 -2853534.24802 4667031.12280 3268791.84776 -0.23585 0.97174 0.00336 0.00922
1.628081081805937913e+09 -2853534.24173 4667031.17971 3268791.77952 -0.23966 0.97080 0.00326 0.00961
1.628081081903646865e+09 -2853534.22383 4667031.24024 3268791.70853 -0.24362 0.96982 0.00286 0.00963
1.628081082003570934e+09 -2853534.19583 4667031.30469 3268791.63029 0.24699 -0.96897 -0.00203 -0.00961
1.628081082102698973e+09 -2853534.17038 4667031.36656 3268791.55891 0.25011 -0.96816 -0.00233 -0.00998
1.628081082208117980e+09 -2853534.14618 4667031.44417 3268791.48779 -0.25197 0.96768 0.00281 0.00973
1.628081082307393013e+09 -2853534.12432 4667031.52657 3268791.41717 -0.25192 0.96769 0.00311 0.00981
1.628081082406820146e+09 -2853534.09797 4667031.60226 3268791.33278 -0.25060 0.96803 0.00291 0.01001
1.628081082506360078e+09 -2853534.06638 4667031.67399 3268791.24169 0.24819 -0.96866 -0.00240 -0.00998
1.628081082605294938e+09 -2853534.03474 4667031.75132 3268791.15695 -0.24524 0.96941 0.00259 0.01011
1.628081082704778026e+09 -2853534.01325 4667031.83560 3268791.08108 -0.24147 0.97035 0.00305 0.00986
1.628081082804472057e+09 -2853533.99153 4667031.91596 3268791.00490 -0.23647 0.97158 0.00338 0.00975
1.628081082904115018e+09 -2853533.96625 4667031.99035 3268790.92282 -0.23042 0.97303 0.00315 0.00993
1.628081083011085894e+09 -2853533.92509 4667032.06681 3268790.81901 -0.22308 0.97475 0.00249 0.00996
1.628081083112095095e+09 -2853533.90225 4667032.13449 3268790.73811 -0.21630 0.97627 0.00263 0.01009
1.628081083211282865e+09 -2853533.89505 4667032.20716 3268790.67768 -0.20873 0.97792 0.00344 0.00953
1.628081083305840115e+09 -2853533.88855 4667032.26286 3268790.62357 -0.20086 0.97957 0.00408 0.00932
1.628081083405997997e+09 -2853533.88435 4667032.31092 3268790.56490 -0.19192 0.98136 0.00404 0.00945
1.628081083507667115e+09 -2853533.88013 4667032.35412 3268790.49868 -0.18286 0.98309 0.00309 0.00922
1.628081083614524971e+09 -2853533.87239 4667032.39968 3268790.41866 -0.17344 0.98479 0.00252 0.00949
1.628081083709961963e+09 -2853533.87163 4667032.45139 3268790.35077 -0.16537 0.98619 0.00305 0.00902
1.628081083809927998e+09 -2853533.87393 4667032.52391 3268790.28389 -0.15611 0.98769 0.00379 0.00884
1.628081083916214089e+09 -2853533.86642 4667032.59220 3268790.21227 -0.14587 0.98925 0.00434 0.00927
1.628081084010204016e+09 -2853533.85010 4667032.64554 3268790.13370 -0.13609 0.99065 0.00389 0.00911
1.628081084116702160e+09 -2853533.83112 4667032.69558 3268790.05221 -0.12523 0.99208 0.00302 0.00911
1.628081084211405960e+09 -2853533.82450 4667032.74689 3268789.98892 -0.11518 0.99330 0.00335 0.00912
1.628081084311310045e+09 -2853533.83703 4667032.79852 3268789.93360 -0.10508 0.99442 0.00421 0.00864
1.628081084411809876e+09 -2853533.86166 4667032.85218 3268789.88037 -0.09425 0.99550 0.00538 0.00863
1.628081084520117905e+09 -2853533.88508 4667032.89030 3268789.80679 -0.08265 0.99653 0.00546 0.00876
1.628081084613143936e+09 -2853533.88771 4667032.91303 3268789.73173 -0.07269 0.99731 0.00431 0.00828
1.628081084714163129e+09 -2853533.89061 4667032.94988 3268789.66548 -0.06301 0.99797 0.00331 0.00815
1.628081084815333979e+09 -2853533.89944 4667032.99943 3268789.60424 -0.05414 0.99850 0.00344 0.00799
1.628081084908551857e+09 -2853533.91808 4667033.04742 3268789.55755 -0.04687 0.99886 0.00414 0.00744
1.628081085008289186e+09 -2853533.94307 4667033.09504 3268789.49950 -0.03946 0.99918 0.00503 0.00785
1.628081085109385873e+09 -2853533.96850 4667033.11805 3268789.43571 -0.03345 0.99939 0.00518 0.00824
1.628081085210167922e+09 -2853533.99741 4667033.12562 3268789.37913 -0.03007 0.99950 0.00470 0.00828
1.628081085316131160e+09 -2853534.03466 4667033.12638 3268789.33066 -0.02986 0.99951 0.00432 0.00869
1.628081085409557094e+09 -2853534.07178 4667033.13356 3268789.29154 -0.03141 0.99946 0.00459 0.00863
1.628081085517673943e+09 -2853534.11486 4667033.15450 3268789.24637 -0.03514 0.99933 0.00510 0.00832
1.628081085611650991e+09 -2853534.14490 4667033.17729 3268789.19579 -0.03864 0.99920 0.00490 0.00867
1.628081085718235066e+09 -2853534.16073 4667033.20104 3268789.12549 -0.04314 0.99902 0.00429 0.00881
1.628081085813150031e+09 -2853534.16308 4667033.23809 3268789.05542 -0.04706 0.99885 0.00361 0.00874
1.628081085913362980e+09 -2853534.17181 4667033.28270 3268788.98453 -0.05172 0.99862 0.00357 0.00886
1.628081086015068069e+09 -2853534.18901 4667033.33621 3268788.92073 -0.05652 0.99835 0.00429 0.00881
