# timestamp_s tx ty tz qx qy qz qw
1.627998826534529986e+09 -2853419.67708 4667373.46236 3268404.09773 0.73555 -0.67712 0.01359 -0.01713
1.627998826632905072e+09 -2853419.63085 4667373.48798 3268404.10527 0.73535 -0.67733 0.01376 -0.01707
1.627998826732714788e+09 -2853419.58357 4667373.51436 3268404.11133 0.73549 -0.67718 0.01390 -0.01712
1.627998826831902113e+09 -2853419.54119 4667373.53819 3268404.11814 0.73579 -0.67685 0.01393 -0.01715
1.627998826930789900e+09 -2853419.49346 4667373.55972 3268404.12022 0.73592 -0.67671 0.01387 -0.01701
1.627998827042747010e+09 -2853419.44010 4667373.59630 3268404.11278 0.73601 -0.67662 0.01386 -0.01683
1.627998827135693993e+09 -2853419.39713 4667373.63297 3268404.10295 0.73604 -0.67659 0.01386 -0.01679
1.627998827242371993e+09 -2853419.34763 4667373.66839 3268404.09665 0.73614 -0.67648 0.01377 -0.01695
1.627998827334723009e+09 -2853419.30654 4667373.68999 3268404.10012 0.73633 -0.67627 0.01379 -0.01691
1.627998827434251172e+09 -2853419.26510 4667373.71806 3268404.11171 0.73638 -0.67622 0.01372 -0.01669
1.627998827533778892e+09 -2853419.21705 4667373.74133 3268404.12134 0.73620 -0.67642 0.01364 -0.01655
1.627998827632455958e+09 -2853419.16868 4667373.75901 3268404.12681 0.73629 -0.67631 0.01375 -0.01677
1.627998827731676146e+09 -2853419.12168 4667373.77959 3268404.13497 0.73645 -0.67613 0.01381 -0.01702
1.627998827837511930e+09 -2853419.07278 4667373.80370 3268404.14148 0.73666 -0.67591 0.01378 -0.01685
1.627998827936958159e+09 -2853419.02913 4667373.83797 3268404.14802 0.73652 -0.67607 0.01369 -0.01659
1.627998828036322010e+09 -2853418.98082 4667373.86750 3268404.15410 0.73635 -0.67626 0.01356 -0.01646
1.627998828134462173e+09 -2853418.92777 4667373.89141 3268404.15917 0.73620 -0.67642 0.01358 -0.01656
1.627998828232893880e+09 -2853418.87467 4667373.91673 3268404.16317 0.73616 -0.67647 0.01367 -0.01674
1.627998828332736903e+09 -2853418.82498 4667373.94522 3268404.16357 0.73617 -0.67645 0.01370 -0.01680
1.627998828437849932e+09 -2853418.77477 4667373.97633 3268404.17342 0.73574 -0.67692 0.01361 -0.01654
1.627998828540103027e+09 -2853418.72248 4667374.00454 3268404.18386 0.73572 -0.67695 0.01354 -0.01652
1.627998828644066087e+09 -2853418.66897 4667374.02700 3268404.18815 0.73563 -0.67704 0.01348 -0.01674
1.627998828736604953e+09 -2853418.62583 4667374.04600 3268404.18952 0.73556 -0.67712 0.01341 -0.01681
1.627998828836697109e+09 -2853418.58630 4667374.06864 3268404.19186 0.73553 -0.67715 0.01341 -0.01677
1.627998828936527032e+09 -2853418.54719 4667374.09142 3268404.19450 0.73535 -0.67735 0.01327 -0.01673
1.627998829038062034e+09 -2853418.50260 4667374.11901 3268404.19220 0.73524 -0.67748 0.01313 -0.01667
1.627998829135890890e+09 -2853418.45542 4667374.14435 3268404.18980 0.73515 -0.67757 0.01304 -0.01672
1.627998829235435929e+09 -2853418.40527 4667374.16785 3268404.19438 0.73482 -0.67793 0.01275 -0.01673
1.627998829334781794e+09 -2853418.35580 4667374.19292 3268404.20248 0.73455 -0.67823 0.01269 -0.01669
1.627998829439676109e+09 -2853418.30403 4667374.21992 3268404.21310 0.73440 -0.67838 0.01298 -0.01688
1.627998829539134995e+09 -2853418.25387 4667374.23993 3268404.22096 0.73439 -0.67839 0.01276 -0.01717
1.627998829638515055e+09 -2853418.20201 4667374.25921 3268404.22778 0.73425 -0.67855 0.01244 -0.01710
1.627998829738646958e+09 -2853418.15687 4667374.28496 3268404.23002 0.73422 -0.67859 0.01244 -0.01687
1.627998829839893968e+09 -2853418.11302 4667374.31551 3268404.22848 0.73396 -0.67887 0.01237 -0.01695
1.627998829939486969e+09 -2853418.06750 4667374.34727 3268404.22442 0.73380 -0.67904 0.01246 -0.01707
1.627998830040402911e+09 -2853418.02276 4667374.37800 3268404.22567 0.73376 -0.67907 0.01257 -0.01716
1.627998830138390085e+09 -2853417.97760 4667374.40126 3268404.23203 0.73354 -0.67932 0.01245 -0.01706
1.627998830237209926e+09 -2853417.92992 4667374.42663 3268404.23991 0.73333 -0.67954 0.01256 -0.01681
1.627998830336399028e+09 -2853417.88241 4667374.45354 3268404.24758 0.73309 -0.67981 0.01273 -0.01674
1.627998830436958144e+09 -2853417.83437 4667374.48105 3268404.25414 0.73308 -0.67982 0.01282 -0.01679
1.627998830542702002e+09 -2853417.78286 4667374.51447 3268404.26069 0.73295 -0.67996 0.01292 -0.01654
1.627998830640813965e+09 -2853417.73566 4667374.54944 3268404.26907 0.73285 -0.68008 0.01297 -0.01612
1.627998830740034153e+09 -2853417.68579 4667374.58490 3268404.27576 0.73254 -0.68042 0.01283 -0.01569
1.627998830838788935e+09 -2853417.63303 4667374.61386 3268404.28115 0.73229 -0.68069 0.01290 -0.01581
1.627998830941903119e+09 -2853417.57939 4667374.64071 3268404.27990 0.73211 -0.68087 0.01312 -0.01600
1.627998831040586847e+09 -2853417.53176 4667374.66741 3268404.27646 0.73183 -0.68117 0.01322 -0.01594
1.627998831139586988e+09 -2853417.48641 4667374.69986 3268404.27111 0.73152 -0.68150 0.01346 -0.01586
1.627998831239389821e+09 -2853417.43878 4667374.72412 3268404.26801 0.73124 -0.68180 0.01355 -0.01604
1.627998831338455021e+09 -2853417.39208 4667374.74634 3268404.27296 0.73115 -0.68189 0.01358 -0.01623
1.627998831446046069e+09 -2853417.33556 4667374.77222 3268404.27997 0.73099 -0.68206 0.01355 -0.01618
1.627998831544426039e+09 -2853417.28605 4667374.79128 3268404.28938 0.73071 -0.68237 0.01324 -0.01602
1.627998831643032940e+09 -2853417.23594 4667374.81688 3268404.29265 0.73047 -0.68264 0.01294 -0.01600
1.627998831742809127e+09 -2853417.18634 4667374.84968 3268404.29363 0.73018 -0.68293 0.01309 -0.01615
1.627998831843991079e+09 -2853417.13464 4667374.88069 3268404.29467 0.72987 -0.68327 0.01329 -0.01617
1.627998831941804836e+09 -2853417.08471 4667374.90926 3268404.29715 0.72957 -0.68359 0.01319 -0.01615
1.627998832043457078e+09 -2853417.03331 4667374.93644 3268404.30424 0.72912 -0.68407 0.01307 -0.01617
1.627998832140714836e+09 -2853416.98546 4667374.96142 3268404.31041 0.72897 -0.68423 0.01298 -0.01630
1.627998832245248106e+09 -2853416.93535 4667374.98794 3268404.31564 0.72870 -0.68452 0.01286 -0.01619
1.627998832343430902e+09 -2853416.89192 4667375.00962 3268404.31946 0.72856 -0.68467 0.01244 -0.01610
1.627998832442790089e+09 -2853416.84919 4667375.03510 3268404.32064 0.72832 -0.68495 0.01196 -0.01592
1.627998832540901830e+09 -2853416.80854 4667375.05938 3268404.32120 0.72779 -0.68551 0.01166 -0.01611
1.627998832646240013e+09 -2853416.75583 4667375.07942 3268404.31794 0.72754 -0.68577 0.01151 -0.01669
1.627998832744774971e+09 -2853416.70386 4667375.10104 3268404.31715 0.72724 -0.68608 0.01150 -0.01695
1.627998832843601917e+09 -2853416.65425 4667375.12812 3268404.32596 0.72684 -0.68651 0.01125 -0.01687
1.627998832942558982e+09 -2853416.60639 4667375.15284 3268404.33738 0.72652 -0.68685 0.01112 -0.01677
1.627998833048162952e+09 -2853416.55800 4667375.17918 3268404.34564 0.72634 -0.68703 0.01083 -0.01711
1.627998833147523028e+09 -2853416.51384 4667375.20509 3268404.35077 0.72614 -0.68725 0.01070 -0.01721
1.627998833247137123e+09 -2853416.46873 4667375.23120 3268404.35395 0.72601 -0.68740 0.01065 -0.01662
1.627998833347620078e+09 -2853416.41967 4667375.25300 3268404.35161 0.72556 -0.68789 0.01006 -0.01622
1.627998833446293148e+09 -2853416.37361 4667375.27584 3268404.34876 0.72527 -0.68821 0.00972 -0.01626
1.627998833545218016e+09 -2853416.33191 4667375.30810 3268404.35442 0.72496 -0.68852 0.01005 -0.01644
1.627998833643603982e+09 -2853416.28960 4667375.33813 3268404.36194 0.72457 -0.68892 0.01051 -0.01650
1.627998833743540930e+09 -2853416.24177 4667375.36401 3268404.36352 0.72421 -0.68930 0.01075 -0.01649
1.627998833849292115e+09 -2853416.19147 4667375.38916 3268404.36678 0.72369 -0.68984 0.01093 -0.01630
1.627998833949100055e+09 -2853416.14747 4667375.41390 3268404.36821 0.72356 -0.68998 0.01098 -0.01626
1.627998834048752119e+09 -2853416.10492 4667375.44322 3268404.37218 0.72336 -0.69020 0.01089 -0.01587
1.627998834146716201e+09 -2853416.05882 4667375.47153 3268404.37691 0.72318 -0.69041 0.01099 -0.01530
1.627998834246020987e+09 -2853416.00219 4667375.49997 3268404.37457 0.72291 -0.69070 0.01087 -0.01497
1.627998834351104929e+09 -2853415.94558 4667375.53197 3268404.37852 0.72234 -0.69130 0.01075 -0.01507
1.627998834449948973e+09 -2853415.89783 4667375.56819 3268404.38412 0.72216 -0.69147 0.01122 -0.01502
1.627998834545789864e+09 -2853415.84984 4667375.60220 3268404.38857 0.72159 -0.69206 0.01156 -0.01512
1.627998834652347959e+09 -2853415.79699 4667375.63371 3268404.39102 0.72120 -0.69246 0.01173 -0.01515
1.627998834751245072e+09 -2853415.75174 4667375.66422 3268404.39674 0.72086 -0.69282 0.01193 -0.01497
1.627998834850006071e+09 -2853415.70762 4667375.69180 3268404.40209 0.72050 -0.69318 0.01188 -0.01524
1.627998834949505147e+09 -2853415.65931 4667375.72013 3268404.40708 0.72027 -0.69342 0.01196 -0.01529
1.627998835048796833e+09 -2853415.60656 4667375.74932 3268404.41521 0.71996 -0.69375 0.01196 -0.01519
1.627998835148066092e+09 -2853415.55111 4667375.77496 3268404.41870 0.71969 -0.69403 0.01155 -0.01513
1.627998835248972931e+09 -2853415.50209 4667375.80219 3268404.41839 0.71929 -0.69445 0.01139 -0.01524
1.627998835346555984e+09 -2853415.46303 4667375.83088 3268404.41543 0.71915 -0.69458 0.01174 -0.01547
1.627998835457834081e+09 -2853415.42037 4667375.85760 3268404.41148 0.71887 -0.69486 0.01186 -0.01581
1.627998835548889023e+09 -2853415.38118 4667375.87830 3268404.40938 0.71870 -0.69503 0.01208 -0.01602
1.627998835649326015e+09 -2853415.33459 4667375.90559 3268404.40909 0.71861 -0.69512 0.01203 -0.01614
1.627998835748668993e+09 -2853415.28052 4667375.93963 3268404.41244 0.71854 -0.69520 0.01171 -0.01611
1.627998835850429149e+09 -2853415.21779 4667375.97800 3268404.41054 0.71850 -0.69525 0.01151 -0.01582
1.627998835954324042e+09 -2853415.15204 4667376.01784 3268404.40937 0.71829 -0.69548 0.01142 -0.01579
1.627998836053812015e+09 -2853415.08888 4667376.05765 3268404.41321 0.71809 -0.69567 0.01167 -0.01614
1.627998836152678042e+09 -2853415.02587 4667376.09240 3268404.42070 0.71777 -0.69598 0.01186 -0.01654
1.627998836251303816e+09 -2853414.96619 4667376.12775 3268404.43604 0.71752 -0.69623 0.01219 -0.01670
1.627998836351308043e+09 -2853414.89905 4667376.16484 3268404.44532 0.71748 -0.69627 0.01225 -0.01666
1.627998836449811026e+09 -2853414.83240 4667376.20270 3268404.44609 0.71737 -0.69640 0.01198 -0.01630
1.627998836548862904e+09 -2853414.75862 4667376.24382 3268404.44825 0.71717 -0.69663 0.01172 -0.01555
1.627998836653791859e+09 -2853414.67480 4667376.28792 3268404.45235 0.71667 -0.69715 0.01118 -0.01562
1.627998836754373180e+09 -2853414.59618 4667376.33352 3268404.45423 0.71635 -0.69747 0.01119 -0.01598
1.627998836853548070e+09 -2853414.52183 4667376.38542 3268404.46049 0.71580 -0.69801 0.01199 -0.01635
1.627998836952084138e+09 -2853414.44819 4667376.43105 3268404.46008 0.71545 -0.69836 0.01190 -0.01684
1.627998837057925030e+09 -2853414.36683 4667376.47752 3268404.45478 0.71548 -0.69835 0.01108 -0.01685
1.627998837150476996e+09 -2853414.29810 4667376.51420 3268404.45896 0.71496 -0.69890 0.01026 -0.01642
1.627998837263046061e+09 -2853414.21351 4667376.55661 3268404.46802 0.71435 -0.69952 0.00946 -0.01700
1.627998837355739026e+09 -2853414.14416 4667376.59162 3268404.47654 0.71377 -0.70009 0.00979 -0.01750
1.627998837454742054e+09 -2853414.07101 4667376.63135 3268404.48013 0.71355 -0.70030 0.01020 -0.01806
1.627998837553356948e+09 -2853413.99816 4667376.67241 3268404.47121 0.71341 -0.70044 0.00980 -0.01830
1.627998837652884889e+09 -2853413.92416 4667376.71505 3268404.45918 0.71308 -0.70080 0.00880 -0.01762
1.627998837751511108e+09 -2853413.85106 4667376.75589 3268404.45416 0.71257 -0.70134 0.00813 -0.01749
1.627998837857604908e+09 -2853413.77303 4667376.80535 3268404.46178 0.71223 -0.70167 0.00867 -0.01796
1.627998837955991984e+09 -2853413.70511 4667376.85808 3268404.47884 0.71199 -0.70188 0.00975 -0.01827
1.627998838055591202e+09 -2853413.63563 4667376.91410 3268404.48453 0.71233 -0.70155 0.00990 -0.01799
1.627998838153973171e+09 -2853413.56413 4667376.95953 3268404.47616 0.71258 -0.70133 0.00918 -0.01700
1.627998838252723068e+09 -2853413.48924 4667376.99645 3268404.46581 0.71264 -0.70129 0.00853 -0.01618
1.627998838358448053e+09 -2853413.40851 4667377.04521 3268404.46002 0.71289 -0.70102 0.00869 -0.01667
1.627998838457755060e+09 -2853413.34214 4667377.10307 3268404.46588 0.71314 -0.70075 0.00987 -0.01710
1.627998838556319994e+09 -2853413.27565 4667377.16534 3268404.47266 0.71351 -0.70034 0.01112 -0.01749
1.627998838655615010e+09 -2853413.19939 4667377.21711 3268404.46857 0.71419 -0.69965 0.01075 -0.01749
1.627998838754489030e+09 -2853413.11758 4667377.25430 3268404.45907 0.71464 -0.69924 0.00974 -0.01639
1.627998838853941921e+09 -2853413.03787 4667377.28140 3268404.46371 0.71439 -0.69952 0.00912 -0.01538
1.627998838960807992e+09 -2853412.96575 4667377.32569 3268404.48193 0.71461 -0.69928 0.00975 -0.01557
1.627998839058192981e+09 -2853412.90225 4667377.38000 3268404.50054 0.71475 -0.69911 0.01118 -0.01625
1.627998839156920896e+09 -2853412.83187 4667377.43612 3268404.51119 0.71509 -0.69873 0.01196 -0.01697
1.627998839257019048e+09 -2853412.75405 4667377.48707 3268404.50824 0.71549 -0.69831 0.01182 -0.01688
1.627998839356153082e+09 -2853412.67026 4667377.53028 3268404.50093 0.71576 -0.69807 0.01124 -0.01614
1.627998839455462088e+09 -2853412.58164 4667377.56684 3268404.49675 0.71577 -0.69807 0.01045 -0.01606
1.627998839561364930e+09 -2853412.49983 4667377.60625 3268404.50120 0.71586 -0.69797 0.01111 -0.01602
1.627998839660707908e+09 -2853412.42956 4667377.65830 3268404.51770 0.71613 -0.69768 0.01252 -0.01597
1.627998839758714844e+09 -2853412.35602 4667377.70612 3268404.52625 0.71633 -0.69747 0.01235 -0.01624
1.627998839858612046e+09 -2853412.27649 4667377.74944 3268404.52541 0.71670 -0.69711 0.01183 -0.01567
1.627998839957200961e+09 -2853412.20202 4667377.78915 3268404.52967 0.71650 -0.69734 0.01167 -0.01451
1.627998840056283036e+09 -2853412.12573 4667377.82601 3268404.53335 0.71644 -0.69740 0.01178 -0.01446
1.627998840162718119e+09 -2853412.04512 4667377.87095 3268404.53511 0.71645 -0.69736 0.01238 -0.01525
1.627998840260745039e+09 -2853411.96974 4667377.91612 3268404.52682 0.71680 -0.69699 0.01227 -0.01620
1.627998840360968202e+09 -2853411.89243 4667377.96401 3268404.50924 0.71714 -0.69666 0.01110 -0.01597
1.627998840460763041e+09 -2853411.81308 4667378.01254 3268404.50428 0.71734 -0.69650 0.00969 -0.01498
1.627998840560887173e+09 -2853411.73094 4667378.05144 3268404.50719 0.71734 -0.69651 0.00845 -0.01513
1.627998840658468893e+09 -2853411.65944 4667378.09157 3268404.51840 0.71738 -0.69646 0.00872 -0.01557
1.627998840764574018e+09 -2853411.59025 4667378.14033 3268404.53584 0.71746 -0.69635 0.00986 -0.01596
1.627998840863555063e+09 -2853411.52475 4667378.18166 3268404.54523 0.71768 -0.69611 0.00916 -0.01657
1.627998840964361982e+09 -2853411.45121 4667378.21437 3268404.53305 0.71809 -0.69572 0.00730 -0.01653
1.627998841062279878e+09 -2853411.37222 4667378.23955 3268404.52277 0.71800 -0.69583 0.00578 -0.01645
1.627998841161329979e+09 -2853411.29152 4667378.26570 3268404.52005 0.71776 -0.69607 0.00430 -0.01713
1.627998841260922980e+09 -2853411.22025 4667378.31551 3268404.52251 0.71809 -0.69574 0.00500 -0.01649
1.627998841359848958e+09 -2853411.15289 4667378.37983 3268404.54167 0.71763 -0.69623 0.00641 -0.01521
1.627998841459469048e+09 -2853411.07471 4667378.43937 3268404.54798 0.71796 -0.69590 0.00578 -0.01463
1.627998841565492016e+09 -2853410.99278 4667378.49060 3268404.54629 0.71823 -0.69566 0.00497 -0.01318
1.627998841664669127e+09 -2853410.91856 4667378.53698 3268404.55846 0.71797 -0.69594 0.00503 -0.01232
1.627998841766042926e+09 -2853410.84807 4667378.58167 3268404.57530 0.71810 -0.69580 0.00598 -0.01275
1.627998841864178869e+09 -2853410.78374 4667378.63342 3268404.58379 0.71829 -0.69558 0.00630 -0.01352
1.627998841964502175e+09 -2853410.71573 4667378.67617 3268404.55818 0.71882 -0.69501 0.00455 -0.01527
1.627998842063016038e+09 -2853410.63239 4667378.70798 3268404.52429 0.71942 -0.69440 0.00257 -0.01512
1.627998842161415993e+09 -2853410.55130 4667378.74598 3268404.51274 0.71932 -0.69454 0.00317 -0.01363
1.627998842267148083e+09 -2853410.47340 4667378.80620 3268404.53639 0.71928 -0.69457 0.00533 -0.01360
1.627998842366575882e+09 -2853410.40239 4667378.87267 3268404.58251 0.71910 -0.69472 0.00858 -0.01393
1.627998842466595875e+09 -2853410.32788 4667378.93073 3268404.61786 0.71894 -0.69484 0.01000 -0.01452
1.627998842565052895e+09 -2853410.25110 4667378.98204 3268404.61989 0.71949 -0.69431 0.01026 -0.01290
1.627998842664768020e+09 -2853410.16362 4667379.01894 3268404.61540 0.71909 -0.69476 0.01034 -0.01047
1.627998842763916043e+09 -2853410.06488 4667379.04957 3268404.60482 0.71853 -0.69535 0.00948 -0.01071
1.627998842863441098e+09 -2853409.96222 4667379.08694 3268404.59994 0.71826 -0.69557 0.01014 -0.01314
1.627998842962219861e+09 -2853409.86823 4667379.12930 3268404.59911 0.71847 -0.69529 0.01291 -0.01460
1.627998843067625101e+09 -2853409.77975 4667379.17735 3268404.59727 0.71890 -0.69483 0.01390 -0.01396
1.627998843166230003e+09 -2853409.70354 4667379.21329 3268404.59360 0.71880 -0.69501 0.01186 -0.01224
1.627998843265899831e+09 -2853409.62332 4667379.25320 3268404.59496 0.71856 -0.69532 0.00976 -0.01075
1.627998843365165094e+09 -2853409.55057 4667379.30899 3268404.61209 0.71805 -0.69583 0.01087 -0.01005
1.627998843463980050e+09 -2853409.47826 4667379.37801 3268404.63560 0.71790 -0.69594 0.01349 -0.01076
1.627998843563791098e+09 -2853409.40231 4667379.43827 3268404.64226 0.71803 -0.69577 0.01449 -0.01158
1.627998843668584161e+09 -2853409.31158 4667379.48420 3268404.63376 0.71802 -0.69581 0.01358 -0.01083
1.627998843768686088e+09 -2853409.22178 4667379.51991 3268404.62448 0.71782 -0.69604 0.01278 -0.01011
1.627998843868216916e+09 -2853409.13552 4667379.55712 3268404.62611 0.71730 -0.69657 0.01281 -0.01054
1.627998843968323062e+09 -2853409.05293 4667379.60080 3268404.63142 0.71720 -0.69664 0.01295 -0.01235
1.627998844066433914e+09 -2853408.96570 4667379.64640 3268404.62895 0.71740 -0.69642 0.01232 -0.01338
1.627998844165539971e+09 -2853408.87579 4667379.69821 3268404.63441 0.71741 -0.69645 0.01129 -0.01246
1.627998844270813983e+09 -2853408.78527 4667379.75170 3268404.64257 0.71716 -0.69674 0.00947 -0.01209
1.627998844369380915e+09 -2853408.70410 4667379.80036 3268404.64856 0.71715 -0.69674 0.00894 -0.01288
1.627998844469122908e+09 -2853408.62613 4667379.85650 3268404.64466 0.71796 -0.69588 0.00991 -0.01377
1.627998844569248815e+09 -2853408.54750 4667379.91069 3268404.63664 0.71904 -0.69477 0.00958 -0.01385
1.627998844667773115e+09 -2853408.47095 4667379.96186 3268404.62689 0.71998 -0.69383 0.00767 -0.01283
1.627998844767672093e+09 -2853408.39094 4667380.00803 3268404.61800 0.72065 -0.69315 0.00594 -0.01276
