# timestamp_s tx ty tz qx qy qz qw
1.628080357715143922e+09 1.30496 -0.02695 -0.00408 -0.00347 -0.00471 0.03182 0.99948
1.628080357809895906e+09 1.33667 -0.02337 0.01153 -0.00422 -0.00514 0.03203 0.99946
1.628080357906924069e+09 1.38013 -0.02168 0.01698 -0.00536 -0.00551 0.03188 0.99946
1.628080358012803153e+09 1.43266 -0.02108 0.01118 -0.00618 -0.00570 0.03173 0.99946
1.628080358112605985e+09 1.48932 -0.02403 -0.00538 -0.00655 -0.00530 0.03192 0.99946
1.628080358211234202e+09 1.54247 -0.01939 -0.00663 -0.00656 -0.00540 0.03229 0.99944
1.628080358309873965e+09 1.59675 -0.01583 0.00551 -0.00595 -0.00590 0.03236 0.99944
1.628080358407939965e+09 1.64698 -0.00542 0.00659 -0.00508 -0.00529 0.03231 0.99945
1.628080358513489090e+09 1.69515 0.00621 -0.00130 -0.00475 -0.00409 0.03220 0.99946
1.628080358611015965e+09 1.74468 0.01763 0.00008 -0.00541 -0.00386 0.03227 0.99946
1.628080358709551145e+09 1.79902 0.02114 0.00581 -0.00640 -0.00404 0.03227 0.99945
1.628080358808172035e+09 1.86197 0.02347 0.01454 -0.00705 -0.00454 0.03263 0.99943
1.628080358913319037e+09 1.93009 0.02751 0.01227 -0.00737 -0.00451 0.03252 0.99943
1.628080359012237022e+09 1.99305 0.04341 0.00200 -0.00759 -0.00387 0.03299 0.99942
1.628080359110475106e+09 2.05550 0.05477 0.00534 -0.00742 -0.00393 0.03339 0.99941
1.628080359210968941e+09 2.11280 0.05617 0.01348 -0.00650 -0.00437 0.03364 0.99940
1.628080359314335146e+09 2.16971 0.05659 0.00977 -0.00551 -0.00381 0.03374 0.99941
1.628080359412461986e+09 2.22260 0.05844 0.00509 -0.00552 -0.00338 0.03366 0.99941
1.628080359514034070e+09 2.28390 0.06110 0.01281 -0.00694 -0.00419 0.03390 0.99939
1.628080359616036032e+09 2.34571 0.06702 0.02624 -0.00846 -0.00486 0.03419 0.99937
1.628080359714190850e+09 2.40908 0.07145 0.02128 -0.00903 -0.00481 0.03441 0.99936
1.628080359808898869e+09 2.47530 0.07870 0.01163 -0.00910 -0.00463 0.03481 0.99934
1.628080359913284925e+09 2.54649 0.08413 0.00992 -0.00906 -0.00506 0.03504 0.99933
1.628080360011344929e+09 2.60896 0.09070 0.01774 -0.00907 -0.00562 0.03531 0.99932
1.628080360110270908e+09 2.66764 0.09804 0.01543 -0.00852 -0.00498 0.03555 0.99932
1.628080360215128808e+09 2.72578 0.10246 0.01012 -0.00733 -0.00465 0.03554 0.99933
1.628080360313942876e+09 2.77177 0.10605 0.01761 -0.00707 -0.00549 0.03561 0.99933
1.628080360412359928e+09 2.81540 0.10785 0.02324 -0.00788 -0.00549 0.03554 0.99932
1.628080360511076075e+09 2.86580 0.11370 0.02628 -0.00885 -0.00554 0.03578 0.99931
1.628080360616777966e+09 2.93476 0.11902 0.02424 -0.00897 -0.00504 0.03630 0.99929
1.628080360714891928e+09 3.00112 0.11888 0.01635 -0.00830 -0.00455 0.03619 0.99930
1.628080360813086047e+09 3.06928 0.11704 0.01681 -0.00769 -0.00490 0.03617 0.99930
1.628080360911762892e+09 3.13576 0.11979 0.02136 -0.00774 -0.00456 0.03613 0.99931
1.628080361017474997e+09 3.20809 0.13006 0.02098 -0.00824 -0.00415 0.03650 0.99929
1.628080361115971986e+09 3.27944 0.14232 0.02628 -0.00853 -0.00495 0.03686 0.99927
1.628080361213915195e+09 3.34525 0.15443 0.02952 -0.00829 -0.00566 0.03704 0.99926
1.628080361312791213e+09 3.41014 0.16460 0.02555 -0.00793 -0.00537 0.03754 0.99925
1.628080361413899890e+09 3.47652 0.16972 0.02170 -0.00715 -0.00511 0.03814 0.99923
1.628080361511831997e+09 3.54119 0.16779 0.02788 -0.00613 -0.00586 0.03837 0.99923
1.628080361617265881e+09 3.62016 0.16618 0.03445 -0.00540 -0.00553 0.03874 0.99922
1.628080361716164992e+09 3.69975 0.17157 0.03198 -0.00564 -0.00503 0.03875 0.99922
1.628080361814768118e+09 3.78288 0.18533 0.03783 -0.00677 -0.00615 0.03923 0.99919
1.628080361914177931e+09 3.87372 0.19744 0.04245 -0.00802 -0.00610 0.03954 0.99917
1.628080362018750948e+09 3.97128 0.20285 0.02790 -0.00777 -0.00481 0.04032 0.99915
1.628080362117392044e+09 4.05729 0.20543 0.01746 -0.00654 -0.00540 0.04072 0.99913
1.628080362217593002e+09 4.14043 0.21039 0.02031 -0.00545 -0.00550 0.04088 0.99913
1.628080362314804130e+09 4.21236 0.21817 0.01920 -0.00552 -0.00496 0.04097 0.99913
1.628080362420105898e+09 4.28971 0.23229 0.02863 -0.00650 -0.00595 0.04144 0.99910
1.628080362519066959e+09 4.36951 0.24962 0.03690 -0.00729 -0.00570 0.04197 0.99908
1.628080362618253840e+09 4.45290 0.26442 0.02780 -0.00686 -0.00500 0.04260 0.99906
1.628080362716681995e+09 4.53161 0.26842 0.02547 -0.00559 -0.00548 0.04266 0.99906
1.628080362815963911e+09 4.61246 0.26288 0.01672 -0.00457 -0.00509 0.04255 0.99907
1.628080362914192003e+09 4.69356 0.25241 0.01301 -0.00465 -0.00419 0.04238 0.99908
1.628080363019596133e+09 4.77768 0.25213 0.02799 -0.00554 -0.00504 0.04250 0.99907
1.628080363119138063e+09 4.85949 0.25844 0.03884 -0.00597 -0.00523 0.04224 0.99908
1.628080363218266102e+09 4.94249 0.26433 0.02695 -0.00518 -0.00454 0.04179 0.99910
1.628080363316156021e+09 5.02554 0.27561 0.01850 -0.00395 -0.00487 0.04134 0.99913
1.628080363416168908e+09 5.11411 0.29124 0.02063 -0.00365 -0.00499 0.04086 0.99915
1.628080363520530982e+09 5.20546 0.31033 0.03013 -0.00453 -0.00520 0.04069 0.99915
1.628080363619265114e+09 5.28686 0.32561 0.04491 -0.00553 -0.00608 0.04058 0.99914
1.628080363718426904e+09 5.36213 0.33296 0.04391 -0.00562 -0.00553 0.04030 0.99916
1.628080363816055920e+09 5.43324 0.33683 0.02583 -0.00496 -0.00449 0.04003 0.99918
1.628080363921782014e+09 5.50744 0.33930 0.01660 -0.00406 -0.00507 0.03979 0.99919
1.628080364020647153e+09 5.57771 0.34278 0.01644 -0.00375 -0.00467 0.03923 0.99921
1.628080364118319023e+09 5.65159 0.35234 0.01712 -0.00397 -0.00334 0.03875 0.99924
1.628080364216974107e+09 5.72962 0.36179 0.03371 -0.00467 -0.00330 0.03860 0.99924
1.628080364325726892e+09 5.81803 0.36755 0.04551 -0.00516 -0.00305 0.03855 0.99924
1.628080364427310078e+09 5.89922 0.37682 0.03254 -0.00457 -0.00241 0.03868 0.99924
1.628080364519643997e+09 5.97270 0.38903 0.02592 -0.00363 -0.00297 0.03834 0.99925
1.628080364619038045e+09 6.04982 0.39377 0.02611 -0.00297 -0.00295 0.03797 0.99927
1.628080364723206053e+09 6.13318 0.39660 0.01889 -0.00266 -0.00186 0.03736 0.99930
1.628080364821378856e+09 6.21049 0.40118 0.02465 -0.00268 -0.00249 0.03668 0.99932
1.628080364924022971e+09 6.29513 0.40456 0.04314 -0.00259 -0.00325 0.03560 0.99936
1.628080365019727971e+09 6.37572 0.41454 0.04290 -0.00197 -0.00300 0.03476 0.99939
1.628080365119412010e+09 6.45407 0.42181 0.02743 -0.00093 -0.00332 0.03336 0.99944
1.628080365217845049e+09 6.52896 0.42479 0.00947 -0.00034 -0.00245 0.03198 0.99949
1.628080365322725154e+09 6.61572 0.43694 -0.00325 -0.00062 -0.00139 0.03117 0.99951
1.628080365422049924e+09 6.69815 0.44443 0.01924 -0.00154 -0.00273 0.03059 0.99953
1.628080365521135997e+09 6.78513 0.45050 0.06014 -0.00310 -0.00345 0.02992 0.99954
1.628080365619823944e+09 6.87899 0.45546 0.06808 -0.00384 -0.00243 0.02960 0.99955
1.628080365731863877e+09 6.99519 0.47108 0.04557 -0.00316 -0.00280 0.02988 0.99954
1.628080365826028109e+09 7.08847 0.48622 0.03006 -0.00247 -0.00307 0.03089 0.99951
1.628080365921700023e+09 7.17660 0.50571 0.01588 -0.00223 -0.00246 0.03273 0.99946
1.628080366028419101e+09 7.27113 0.52418 0.01688 -0.00293 -0.00230 0.03497 0.99938
1.628080366121324118e+09 7.34308 0.52974 0.03184 -0.00431 -0.00151 0.03693 0.99931
1.628080366221517972e+09 7.42214 0.53193 0.03517 -0.00545 -0.00074 0.03985 0.99919
1.628080366320483030e+09 7.50342 0.53352 0.02815 -0.00531 -0.00093 0.04298 0.99906
1.628080366426444048e+09 7.59417 0.53828 0.01535 -0.00490 -0.00087 0.04684 0.99889
1.628080366525872069e+09 7.68259 0.53969 0.01143 -0.00482 -0.00173 0.05036 0.99872
1.628080366624842901e+09 7.77304 0.54532 0.02642 -0.00494 -0.00299 0.05365 0.99854
1.628080366724315775e+09 7.86616 0.55687 0.04257 -0.00463 -0.00261 0.05724 0.99835
1.628080366824631087e+09 7.95441 0.56626 0.03224 -0.00333 -0.00255 0.06047 0.99816
1.628080366923472022e+09 8.03682 0.56940 0.02281 -0.00220 -0.00324 0.06356 0.99797
1.628080367023884145e+09 8.11299 0.57418 0.01958 -0.00251 -0.00258 0.06683 0.99776
1.628080367123097894e+09 8.18610 0.58595 0.02522 -0.00333 -0.00231 0.07022 0.99752
1.628080367222282776e+09 8.26509 0.60261 0.03437 -0.00347 -0.00286 0.07403 0.99725
1.628080367321512067e+09 8.34813 0.61801 0.02763 -0.00222 -0.00249 0.07798 0.99695
1.628080367427100938e+09 8.43671 0.61907 0.00087 0.00039 -0.00266 0.08139 0.99668
1.628080367528625949e+09 8.52134 0.62214 -0.02227 0.00178 -0.00244 0.08472 0.99640
1.628080367626780101e+09 8.60680 0.62626 -0.01753 0.00102 -0.00137 0.08819 0.99610
1.628080367727861022e+09 8.70008 0.64146 0.01915 -0.00046 -0.00152 0.09207 0.99575
1.628080367832706932e+09 8.79952 0.66944 0.04954 -0.00078 -0.00177 0.09634 0.99535
1.628080367927115857e+09 8.88960 0.69232 0.04983 0.00034 -0.00271 0.10042 0.99494
1.628080368025264901e+09 8.98194 0.71150 0.02882 0.00180 -0.00387 0.10418 0.99455
1.628080368124446009e+09 9.07047 0.72546 0.01049 0.00233 -0.00341 0.10780 0.99416
1.628080368230220065e+09 9.15586 0.73666 0.00760 0.00202 -0.00384 0.11203 0.99370
1.628080368324743121e+09 9.23217 0.73987 0.01820 0.00201 -0.00524 0.11592 0.99324
1.628080368423508784e+09 9.31061 0.74934 0.02958 0.00185 -0.00559 0.12019 0.99273
1.628080368529318145e+09 9.39548 0.76444 0.03472 0.00159 -0.00440 0.12409 0.99226
1.628080368628525010e+09 9.47859 0.78542 0.02602 0.00125 -0.00292 0.12778 0.99180
1.628080368727636174e+09 9.55474 0.81130 0.01700 0.00115 -0.00302 0.13073 0.99141
1.628080368827217184e+09 9.63194 0.83670 0.01913 0.00111 -0.00295 0.13248 0.99118
1.628080368926446919e+09 9.70992 0.85577 0.02740 0.00084 -0.00132 0.13258 0.99117
1.628080369025298069e+09 9.78529 0.87385 0.02360 0.00084 0.00054 0.13283 0.99114
1.628080369124604854e+09 9.86391 0.88834 0.03377 0.00056 0.00111 0.13259 0.99117
1.628080369229657043e+09 9.95803 0.91001 0.05586 -0.00041 0.00122 0.13309 0.99110
1.628080369329107935e+09 10.05519 0.92889 0.07000 -0.00106 0.00114 0.13309 0.99110
1.628080369429081964e+09 10.15058 0.95019 0.07379 -0.00130 0.00077 0.13249 0.99118
1.628080369534123051e+09 10.24318 0.97791 0.06877 -0.00090 -0.00035 0.13129 0.99134
1.628080369627121993e+09 10.32577 1.00088 0.05957 -0.00035 -0.00077 0.12946 0.99158
1.628080369727356036e+09 10.41852 1.02460 0.05139 -0.00048 -0.00061 0.12748 0.99184
1.628080369826817142e+09 10.51311 1.04503 0.05013 -0.00171 -0.00174 0.12543 0.99210
1.628080369925972049e+09 10.61051 1.06854 0.05449 -0.00323 -0.00285 0.12381 0.99230
1.628080370025728030e+09 10.70816 1.09204 0.05583 -0.00377 -0.00242 0.12215 0.99250
1.628080370138113020e+09 10.81636 1.12064 0.03918 -0.00269 -0.00213 0.12032 0.99273
1.628080370237402930e+09 10.90924 1.15894 0.01848 -0.00197 -0.00234 0.11945 0.99284
1.628080370330241999e+09 10.99740 1.19390 0.01565 -0.00235 -0.00270 0.11902 0.99289
1.628080370429068946e+09 11.08947 1.22696 0.02795 -0.00332 -0.00229 0.11855 0.99294
1.628080370528170118e+09 11.18549 1.25810 0.03940 -0.00405 -0.00142 0.11867 0.99293
1.628080370632752905e+09 11.29245 1.28942 0.04253 -0.00386 -0.00104 0.11942 0.99284
1.628080370731885829e+09 11.39879 1.31553 0.03336 -0.00329 -0.00087 0.12053 0.99270
1.628080370831056056e+09 11.49980 1.33866 0.02723 -0.00316 -0.00136 0.12201 0.99252
1.628080370936487942e+09 11.60758 1.36017 0.02723 -0.00389 -0.00051 0.12343 0.99235
1.628080371029203999e+09 11.70181 1.37766 0.02200 -0.00407 -0.00003 0.12520 0.99212
1.628080371135088855e+09 11.80025 1.40081 0.01853 -0.00379 -0.00023 0.12681 0.99192
1.628080371234597035e+09 11.88873 1.42833 0.02325 -0.00344 -0.00033 0.12876 0.99167
1.628080371333590071e+09 11.98203 1.45684 0.02511 -0.00398 -0.00054 0.13056 0.99143
1.628080371432929940e+09 12.07449 1.48494 0.03009 -0.00457 -0.00059 0.13242 0.99118
1.628080371533314974e+09 12.17422 1.51258 0.03283 -0.00456 -0.00086 0.13474 0.99087
1.628080371631289935e+09 12.26571 1.54066 0.03131 -0.00406 -0.00098 0.13633 0.99065
1.628080371730163067e+09 12.35455 1.57221 0.02778 -0.00386 -0.00095 0.13775 0.99046
1.628080371830009865e+09 12.43908 1.60319 0.02456 -0.00415 -0.00153 0.13836 0.99037
1.628080371938465110e+09 12.53407 1.63601 0.03082 -0.00496 -0.00121 0.13778 0.99045
1.628080372035418888e+09 12.62212 1.66370 0.03628 -0.00549 -0.00052 0.13626 0.99066
1.628080372134474096e+09 12.71415 1.69442 0.03331 -0.00557 -0.00060 0.13434 0.99092
1.628080372233867035e+09 12.81855 1.72379 0.02812 -0.00554 -0.00099 0.13235 0.99119
1.628080372333776005e+09 12.92969 1.75561 0.03212 -0.00600 -0.00088 0.13014 0.99148
1.628080372433015066e+09 13.04426 1.78288 0.03946 -0.00631 -0.00089 0.12787 0.99177
1.628080372533039055e+09 13.16645 1.80489 0.04304 -0.00655 -0.00129 0.12558 0.99206
1.628080372632597861e+09 13.28725 1.83555 0.04097 -0.00668 -0.00147 0.12315 0.99236
1.628080372745259963e+09 13.41336 1.87624 0.03319 -0.00709 -0.00160 0.12034 0.99271
1.628080372832082068e+09 13.51184 1.91005 0.02850 -0.00708 -0.00114 0.11806 0.99298
1.628080372933159214e+09 13.62953 1.95301 0.03540 -0.00685 -0.00082 0.11524 0.99331
1.628080373036320916e+09 13.75372 1.99606 0.04118 -0.00660 -0.00109 0.11250 0.99363
1.628080373136492121e+09 13.87112 2.03530 0.04150 -0.00718 -0.00155 0.10967 0.99394
1.628080373235459177e+09 13.98520 2.07098 0.04325 -0.00745 -0.00142 0.10690 0.99424
1.628080373337869924e+09 14.10601 2.10124 0.03729 -0.00685 -0.00154 0.10387 0.99457
1.628080373434833916e+09 14.21496 2.13000 0.02479 -0.00641 -0.00218 0.10071 0.99489
1.628080373534271930e+09 14.32440 2.15926 0.01625 -0.00629 -0.00226 0.09727 0.99524
1.628080373634464895e+09 14.44100 2.18381 0.03542 -0.00664 0.00018 0.09403 0.99555
1.628080373735147912e+09 14.56101 2.19983 0.05456 -0.00689 0.00196 0.09061 0.99586
1.628080373835038008e+09 14.67871 2.21787 0.05651 -0.00690 0.00176 0.08736 0.99615
1.628080373934386982e+09 14.79677 2.24522 0.05766 -0.00726 0.00234 0.08431 0.99641
1.628080374034323041e+09 14.91572 2.27736 0.04737 -0.00708 0.00271 0.08187 0.99661
1.628080374133636932e+09 15.02929 2.30037 0.02276 -0.00630 0.00092 0.07930 0.99683
1.628080374232935945e+09 15.13367 2.31852 0.01552 -0.00583 0.00029 0.07716 0.99700
1.628080374339115011e+09 15.23884 2.33554 0.02342 -0.00613 0.00056 0.07505 0.99716
1.628080374438517053e+09 15.33527 2.35096 0.02760 -0.00661 0.00007 0.07368 0.99726
1.628080374536722053e+09 15.42888 2.36257 0.03016 -0.00612 0.00047 0.07268 0.99734
1.628080374635469951e+09 15.52797 2.36960 0.03396 -0.00514 0.00145 0.07215 0.99738
1.628080374734343083e+09 15.62963 2.37527 0.02917 -0.00490 0.00119 0.07157 0.99742
1.628080374840498834e+09 15.74264 2.38292 0.02921 -0.00595 0.00018 0.07097 0.99746
1.628080374938740915e+09 15.84928 2.39552 0.04110 -0.00649 0.00094 0.07072 0.99747
1.628080375037923133e+09 15.95163 2.40799 0.04350 -0.00568 0.00088 0.07032 0.99751
1.628080375137061164e+09 16.05304 2.42518 0.03261 -0.00469 0.00082 0.06991 0.99754
1.628080375235378074e+09 16.15056 2.44499 0.02783 -0.00492 0.00101 0.06946 0.99757
1.628080375341284025e+09 16.25727 2.46494 0.03303 -0.00620 0.00053 0.06906 0.99759
1.628080375434698190e+09 16.34900 2.47869 0.04663 -0.00666 0.00085 0.06923 0.99758
1.628080375539741942e+09 16.45002 2.49239 0.04694 -0.00594 0.00096 0.06954 0.99756
1.628080375638585098e+09 16.55297 2.50445 0.03777 -0.00488 0.00093 0.07062 0.99749
1.628080375738437890e+09 16.65821 2.50934 0.02078 -0.00536 0.00018 0.07236 0.99736
1.628080375837909877e+09 16.76328 2.51509 0.01546 -0.00655 -0.00062 0.07439 0.99721
1.628080375937211111e+09 16.86297 2.52226 0.02573 -0.00689 -0.00044 0.07653 0.99704
1.628080376036822985e+09 16.95968 2.52990 0.02935 -0.00600 -0.00051 0.07847 0.99690
1.628080376136370022e+09 17.05866 2.54831 0.02563 -0.00512 -0.00027 0.07981 0.99680
1.628080376242062144e+09 17.16608 2.57818 0.02641 -0.00598 -0.00019 0.08155 0.99665
1.628080376340493851e+09 17.26681 2.60702 0.03247 -0.00712 -0.00017 0.08345 0.99649
1.628080376440697030e+09 17.37202 2.63323 0.03620 -0.00695 0.00013 0.08493 0.99636
1.628080376538519003e+09 17.47667 2.65217 0.03354 -0.00599 0.00032 0.08626 0.99625
1.628080376638609827e+09 17.58945 2.67106 0.02395 -0.00597 -0.00023 0.08768 0.99613
1.628080376738328061e+09 17.69950 2.68445 0.02001 -0.00674 -0.00054 0.08960 0.99595
1.628080376837254040e+09 17.80952 2.69380 0.02696 -0.00727 -0.00011 0.09156 0.99577
1.628080376937081963e+09 17.92145 2.70383 0.03301 -0.00659 -0.00031 0.09353 0.99559
1.628080377042788962e+09 18.03558 2.72654 0.02990 -0.00597 -0.00050 0.09543 0.99542
1.628080377142020918e+09 18.14730 2.75205 0.02341 -0.00645 -0.00062 0.09744 0.99522
1.628080377241216015e+09 18.25799 2.77524 0.01813 -0.00711 -0.00062 0.09963 0.99500
1.628080377339359064e+09 18.35839 2.80384 0.01781 -0.00674 -0.00070 0.10041 0.99492
1.628080377439361959e+09 18.45359 2.84579 0.02284 -0.00618 -0.00043 0.09941 0.99503
1.628080377544601998e+09 18.55783 2.89308 0.01576 -0.00667 -0.00115 0.09791 0.99517
1.628080377644048893e+09 18.66606 2.93334 0.01939 -0.00766 -0.00145 0.09672 0.99528
1.628080377742808116e+09 18.78329 2.96315 0.03540 -0.00767 -0.00063 0.09567 0.99538
1.628080377841856885e+09 18.90010 2.98448 0.04835 -0.00674 0.00017 0.09465 0.99549
